Fecha,TIPO CAMBIO COMPRA,TIPO DE CAMBIO VENTA
09-11-2020,608.06,615.48
10-11-2020,609.19,616.41
11-11-2020,608.90,616.58
12-11-2020,610.85,616.32
13-11-2020,609.39,614.28
14-11-2020,606.51,613.41
15-11-2020,606.51,613.41
16-11-2020,606.51,613.41
17-11-2020,605.21,612.02
18-11-2020,604.11,610.62
19-11-2020,603.72,609.46
20-11-2020,601.10,605.99
21-11-2020,597.00,603.63
22-11-2020,597.00,603.63
23-11-2020,597.00,603.63
24-11-2020,596.95,602.44
25-11-2020,595.48,603.54
26-11-2020,597.87,605.66
27-11-2020,602.49,608.40
28-11-2020,600.18,608.79
29-11-2020,600.18,608.79
30-11-2020,600.18,608.79
01-12-2020,600.18,608.79
02-12-2020,600.64,607.76
03-12-2020,597.99,605.34
04-12-2020,597.41,603.25
05-12-2020,598.08,602.63
06-12-2020,598.08,602.63
07-12-2020,598.08,602.63
08-12-2020,598.79,604.67
09-12-2020,599.47,606.12
10-12-2020,602.72,608.06
11-12-2020,603.18,609.10
12-12-2020,602.82,609.91
13-12-2020,602.82,609.91
14-12-2020,602.82,609.91
15-12-2020,603.56,609.91
16-12-2020,601.52,608.84
17-12-2020,601.37,608.50
18-12-2020,602.40,608.45
19-12-2020,602.48,609.79
20-12-2020,602.48,609.79
21-12-2020,602.48,609.79
22-12-2020,604.69,611.54
23-12-2020,605.46,612.86
24-12-2020,605.25,612.62
25-12-2020,607.32,613.13
26-12-2020,607.32,613.13
27-12-2020,607.32,613.13
28-12-2020,607.32,613.13
29-12-2020,606.28,614.17
30-12-2020,609.43,616.86
31-12-2020,610.53,617.30
01-01-2021,610.53,617.30
02-01-2021,610.53,617.30
03-01-2021,610.53,617.30
04-01-2021,610.53,617.30
05-01-2021,609.00,616.51
06-01-2021,609.24,616.06
07-01-2021,611.60,617.25
08-01-2021,611.63,617.78
09-01-2021,609.74,617.80
10-01-2021,609.74,617.80
11-01-2021,609.74,617.80
12-01-2021,608.21,617.20
13-01-2021,608.60,615.88
14-01-2021,606.86,612.75
15-01-2021,605.03,611.12
16-01-2021,604.92,611.74
17-01-2021,604.92,611.74
18-01-2021,604.92,611.74
19-01-2021,606.58,612.02
20-01-2021,606.13,612.89
21-01-2021,606.50,613.69
22-01-2021,608.07,614.06
23-01-2021,606.29,614.59
24-01-2021,606.29,614.59
25-01-2021,606.29,614.59
26-01-2021,609.98,614.92
27-01-2021,610.29,615.55
28-01-2021,609.55,615.98
29-01-2021,609.68,616.01
30-01-2021,608.93,616.16
31-01-2021,608.93,616.16
01-02-2021,608.93,616.16
02-02-2021,609.17,616.09
03-02-2021,609.74,616.68
04-02-2021,609.59,615.43
05-02-2021,608.72,614.48
06-02-2021,606.48,613.94
07-02-2021,606.48,613.94
08-02-2021,606.48,613.94
09-02-2021,608.07,614.73
10-02-2021,608.77,614.55
11-02-2021,607.81,614.13
12-02-2021,607.33,612.89
13-02-2021,605.67,612.63
14-02-2021,605.67,612.63
15-02-2021,605.67,612.63
16-02-2021,605.12,613.03
17-02-2021,608.82,613.80
18-02-2021,607.99,615.34
19-02-2021,608.17,614.60
20-02-2021,606.37,614.11
21-02-2021,606.37,614.11
22-02-2021,606.37,614.11
23-02-2021,606.57,614.10
24-02-2021,607.13,613.56
25-02-2021,606.91,614.26
26-02-2021,609.26,615.08
27-02-2021,610.09,615.84
28-02-2021,610.09,615.84
01-03-2021,610.09,615.84
02-03-2021,609.54,616.48
03-03-2021,610.08,615.81
04-03-2021,607.96,615.43
05-03-2021,607.96,615.08
06-03-2021,607.19,614.22
07-03-2021,607.19,614.22
08-03-2021,607.19,614.22
09-03-2021,607.37,613.27
10-03-2021,605.24,613.18
11-03-2021,606.63,612.27
12-03-2021,606.71,612.54
13-03-2021,606.62,612.82
14-03-2021,606.62,612.82
15-03-2021,606.62,612.82
16-03-2021,606.00,612.66
17-03-2021,607.80,612.89
18-03-2021,607.43,613.58
19-03-2021,607.84,612.89
20-03-2021,606.13,613.28
21-03-2021,606.13,613.28
22-03-2021,606.13,613.28
23-03-2021,605.14,613.78
24-03-2021,608.24,614.15
25-03-2021,609.81,615.43
26-03-2021,609.35,615.66
27-03-2021,608.55,616.33
28-03-2021,608.55,616.33
29-03-2021,608.55,616.33
30-03-2021,607.45,616.24
31-03-2021,610.29,615.81
01-04-2021,608.16,615.13
02-04-2021,608.16,615.13
03-04-2021,608.16,615.13
04-04-2021,608.16,615.13
05-04-2021,608.16,615.13
06-04-2021,607.12,615.26
07-04-2021,606.94,614.27
08-04-2021,608.74,614.78
09-04-2021,609.46,614.68
10-04-2021,608.16,615.45
11-04-2021,608.16,615.45
12-04-2021,608.16,615.45
13-04-2021,606.99,616.03
14-04-2021,609.24,615.13
15-04-2021,609.64,615.09
16-04-2021,609.31,615.35
17-04-2021,609.97,615.84
18-04-2021,609.97,615.84
19-04-2021,609.97,615.84
20-04-2021,610.29,615.98
21-04-2021,609.94,616.60
22-04-2021,612.90,617.21
23-04-2021,612.41,618.49
24-04-2021,611.52,619.10
25-04-2021,611.52,619.10
26-04-2021,611.52,619.10
27-04-2021,613.42,619.90
28-04-2021,612.49,620.10
29-04-2021,614.73,621.67
30-04-2021,613.35,619.44
01-05-2021,611.08,616.92
02-05-2021,611.08,616.92
03-05-2021,611.08,616.92
04-05-2021,611.08,616.92
05-05-2021,609.42,617.73
06-05-2021,609.30,618.26
07-05-2021,613.44,618.81
08-05-2021,612.79,618.72
09-05-2021,612.79,618.72
10-05-2021,612.79,618.72
11-05-2021,611.95,618.97
12-05-2021,611.97,618.31
13-05-2021,613.29,618.02
14-05-2021,611.39,617.49
15-05-2021,609.82,616.06
16-05-2021,609.82,616.06
17-05-2021,609.82,616.06
18-05-2021,610.79,617.38
19-05-2021,612.08,619.50
20-05-2021,613.54,619.61
21-05-2021,611.16,620.34
22-05-2021,613.11,620.02
23-05-2021,613.11,620.02
24-05-2021,613.11,620.02
25-05-2021,614.15,620.00
26-05-2021,614.26,619.92
27-05-2021,613.79,621.08
28-05-2021,614.87,620.04
29-05-2021,613.22,620.24
30-05-2021,613.22,620.24
31-05-2021,613.22,620.24
01-06-2021,613.03,621.39
02-06-2021,614.70,621.99
03-06-2021,614.82,621.72
04-06-2021,613.87,620.81
05-06-2021,613.32,620.64
06-06-2021,613.32,620.64
07-06-2021,613.32,620.64
08-06-2021,613.47,621.10
09-06-2021,614.13,621.04
10-06-2021,614.07,621.13
11-06-2021,614.80,620.54
12-06-2021,614.10,620.21
13-06-2021,614.10,620.21
14-06-2021,614.10,620.21
15-06-2021,614.39,619.90
16-06-2021,612.63,618.65
17-06-2021,614.07,619.77
18-06-2021,614.07,620.30
19-06-2021,614.04,621.02
20-06-2021,614.04,621.02
21-06-2021,614.04,621.02
22-06-2021,613.84,621.16
23-06-2021,613.89,621.41
24-06-2021,616.70,622.10
25-06-2021,615.79,621.39
26-06-2021,614.23,620.67
27-06-2021,614.23,620.67
28-06-2021,614.23,620.67
29-06-2021,614.90,621.83
30-06-2021,615.25,621.92
01-07-2021,615.82,622.51
02-07-2021,615.82,622.51
03-07-2021,614.62,621.94
04-07-2021,614.62,621.94
05-07-2021,614.62,621.94
06-07-2021,615.50,621.97
07-07-2021,614.50,622.34
08-07-2021,616.31,623.31
09-07-2021,618.14,623.60
10-07-2021,617.97,623.60
11-07-2021,617.97,623.60
12-07-2021,617.97,623.60
13-07-2021,616.19,622.75
14-07-2021,615.01,621.07
15-07-2021,615.43,620.24
16-07-2021,615.16,621.43
17-07-2021,614.67,621.39
18-07-2021,614.67,621.39
19-07-2021,614.67,621.39
20-07-2021,613.56,621.92
21-07-2021,617.15,621.43
22-07-2021,614.45,620.18
23-07-2021,615.07,621.57
24-07-2021,615.42,621.69
25-07-2021,615.42,621.69
26-07-2021,615.42,621.69
27-07-2021,615.42,621.69
28-07-2021,614.47,622.22
29-07-2021,616.66,623.02
30-07-2021,617.93,623.17
31-07-2021,616.89,622.98
01-08-2021,616.89,622.98
02-08-2021,616.89,622.98
03-08-2021,616.89,622.98
04-08-2021,616.78,623.78
05-08-2021,617.14,623.53
06-08-2021,615.68,623.23
07-08-2021,616.39,623.02
08-08-2021,616.39,623.02
09-08-2021,616.39,623.02
10-08-2021,616.79,624.05
11-08-2021,618.41,623.84
12-08-2021,618.64,624.39
13-08-2021,618.01,623.17
14-08-2021,615.49,622.37
15-08-2021,615.49,622.37
16-08-2021,615.49,622.37
17-08-2021,615.83,622.17
18-08-2021,616.70,622.47
19-08-2021,616.73,622.72
20-08-2021,616.31,622.40
21-08-2021,615.97,622.85
22-08-2021,615.97,622.85
23-08-2021,615.97,622.85
24-08-2021,616.95,623.53
25-08-2021,619.55,624.25
26-08-2021,619.36,625.14
27-08-2021,620.29,625.43
28-08-2021,619.70,625.78
29-08-2021,619.70,625.78
30-08-2021,619.70,625.78
31-08-2021,619.83,626.46
01-09-2021,619.72,627.04
02-09-2021,620.94,627.41
03-09-2021,619.10,627.62
04-09-2021,619.60,627.12
05-09-2021,619.60,627.12
06-09-2021,619.60,627.12
07-09-2021,620.69,627.53
08-09-2021,621.16,627.91
09-09-2021,623.32,629.01
10-09-2021,623.92,630.41
11-09-2021,622.56,628.89
12-09-2021,622.56,628.89
13-09-2021,622.56,628.89
14-09-2021,622.56,628.89
15-09-2021,621.04,627.47
16-09-2021,621.28,627.09
17-09-2021,620.82,627.31
18-09-2021,619.94,626.87
19-09-2021,619.94,626.87
20-09-2021,619.94,626.87
21-09-2021,621.68,627.01
22-09-2021,619.60,627.44
23-09-2021,621.03,628.50
24-09-2021,623.65,628.79
25-09-2021,622.80,628.67
26-09-2021,622.80,628.67
27-09-2021,622.80,628.67
28-09-2021,622.49,628.96
29-09-2021,623.30,629.41
30-09-2021,623.24,629.71
01-10-2021,623.12,630.28
02-10-2021,622.95,629.95
03-10-2021,622.95,629.95
04-10-2021,622.95,629.95
05-10-2021,622.72,629.65
06-10-2021,621.08,629.12
07-10-2021,623.72,630.13
08-10-2021,625.17,630.43
09-10-2021,625.26,631.11
10-10-2021,625.26,631.11
11-10-2021,625.26,631.11
12-10-2021,625.00,631.62
13-10-2021,623.91,631.67
14-10-2021,626.21,631.79
15-10-2021,624.74,632.14
16-10-2021,625.33,631.90
17-10-2021,625.33,631.90
18-10-2021,625.33,631.90
19-10-2021,624.00,631.96
20-10-2021,626.35,632.36
21-10-2021,625.82,632.68
22-10-2021,627.52,633.75
23-10-2021,627.22,634.51
24-10-2021,627.22,634.51
25-10-2021,627.22,634.51
26-10-2021,629.54,635.08
27-10-2021,630.99,636.59
28-10-2021,633.38,640.10
29-10-2021,634.69,641.69
30-10-2021,634.69,641.84
31-10-2021,634.69,641.84
01-11-2021,634.69,641.84
02-11-2021,634.26,642.76
03-11-2021,635.73,642.62
04-11-2021,635.27,643.13
05-11-2021,637.00,643.33
06-11-2021,637.34,643.51
07-11-2021,637.34,643.51
08-11-2021,637.34,643.51
09-11-2021,635.08,644.05
10-11-2021,637.82,644.96
11-11-2021,638.56,644.95
12-11-2021,639.34,645.13
13-11-2021,638.21,645.47
14-11-2021,638.21,645.47
15-11-2021,638.21,645.47
16-11-2021,636.36,643.10
17-11-2021,635.07,641.58
18-11-2021,635.72,642.26
19-11-2021,635.35,641.11
20-11-2021,632.71,640.51
21-11-2021,632.71,640.51
22-11-2021,632.71,640.51
23-11-2021,633.37,640.49
24-11-2021,631.76,639.19
25-11-2021,632.48,638.71
26-11-2021,628.59,633.91
27-11-2021,626.56,632.20
28-11-2021,626.56,632.20
29-11-2021,626.56,632.20
30-11-2021,626.56,632.20
01-12-2021,626.15,632.93
02-12-2021,626.64,633.68
03-12-2021,627.61,634.32
04-12-2021,628.74,636.04
05-12-2021,628.74,636.04
06-12-2021,628.74,636.04
07-12-2021,631.77,638.64
08-12-2021,632.86,641.17
09-12-2021,636.78,642.65
10-12-2021,636.19,642.86
11-12-2021,635.94,641.96
12-12-2021,635.94,641.96
13-12-2021,635.94,641.96
14-12-2021,634.70,641.30
15-12-2021,636.01,642.49
16-12-2021,634.44,642.19
17-12-2021,633.84,640.82
18-12-2021,634.09,640.95
19-12-2021,634.09,640.95
20-12-2021,634.09,640.95
21-12-2021,634.11,642.06
22-12-2021,638.13,645.49
23-12-2021,639.72,646.33
24-12-2021,638.05,645.47
25-12-2021,637.85,643.82
26-12-2021,637.85,643.82
27-12-2021,637.85,643.82
28-12-2021,638.13,644.09
29-12-2021,638.94,644.83
30-12-2021,638.75,644.91
31-12-2021,639.06,645.25
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
